"","WillowSubNo","PayCode","movieCheck","trialNo","itemId","eventOrder","blockOrder","eventType","condition","manner","result","verbName","verbMeaning","seeAmbigV1","seeAmbigV2","seeBiasV1","seeBiasV2","seeTrain1a","seeTrain2a","seeTrain3a","seeTrain1b","seeTrain2b","seeTrain3b","seeTestV1","seeTestV2","ambigS","ambigV","bias1","bias2","biasV1Ans","bias1RESP","biasV2Ans","bias2RESP","test1","test2","testV1Ans","test1RESP","testV2Ans","test2RESP","catchTrialNum","catchOrderedNum","catchTrialRESP","commentCheck","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.Comments","Answer.English","Answer.country","Approve","Reject","trialCount","SubNo"
"1621","149","i1ac0234abb149","A red ball and a green ball moving around the screen","7","4","b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","hammer","crush","nibbing","hammer","1","1","1","1","1","1","1","1","1","1","1","1","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","0","1","1","comb.crush.juicebox","hammer.cut.watermelon","0","0","1","1","4 8 6 0 6","    04668","04668","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"22LLB3L0FBJ9VETL2WIE1E5WDCXXLS","A2JOR5PFVZGCST","Submitted","Wed Nov 06 01:20:49 GMT 2013","Wed Nov 06 02:33:47 GMT 2013","Fri Nov 15 18:33:47 PST 2013",NA,NA,NA,4378,"0% (0/0)","0% (0/0)","0% (0/0)","A couple of the frames advanced on their own before i could click continue or answer about seeing the +. Also I noticed the + signs and the backgrounds were different colors.","yes","USA",NA,NA,16,"102"
"1628","149","i1ac0234abb149","A red ball and a green ball moving around the screen","8","7","b1Causal_b2Motion","b1Means_b2Motion","Causal","Means","poker","empty","wugging","poker","1","1","1","1","1","1","1","1","1","1","1","1","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","1","0","0","poker.bend.lamp","crowbar.empty.detergentcontainer","1","1","0","0","1 0 2 0 4","    00124","00124","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"22LLB3L0FBJ9VETL2WIE1E5WDCXXLS","A2JOR5PFVZGCST","Submitted","Wed Nov 06 01:20:49 GMT 2013","Wed Nov 06 02:33:47 GMT 2013","Fri Nov 15 18:33:47 PST 2013",NA,NA,NA,4378,"0% (0/0)","0% (0/0)","0% (0/0)","A couple of the frames advanced on their own before i could click continue or answer about seeing the +. Also I noticed the + signs and the backgrounds were different colors.","yes","USA",NA,NA,16,"102"
"1629","149","i1ac0234abb149","A red ball and a green ball moving around the screen","9","1","b1Causal_b2Motion","b1Means_b2Motion","Motion","Manner","drive","into","zarking","drive","0","1","1","1","1","1","1","1","1","1","1","1","The man is zarking into the garage.","drive.into.house","drive.over.cone","fly.into.spaceship","1","1","0","0","bike.into.truck","drive.around.firehouse","0","","1","","5 5 4 3 1","    13455","13455","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"22LLB3L0FBJ9VETL2WIE1E5WDCXXLS","A2JOR5PFVZGCST","Submitted","Wed Nov 06 01:20:49 GMT 2013","Wed Nov 06 02:33:47 GMT 2013","Fri Nov 15 18:33:47 PST 2013",NA,NA,NA,4378,"0% (0/0)","0% (0/0)","0% (0/0)","A couple of the frames advanced on their own before i could click continue or answer about seeing the +. Also I noticed the + signs and the backgrounds were different colors.","yes","USA",NA,NA,16,"102"
"1648","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","1","2","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","carpet","down","glipping","carpet","0","1","0","1","1","0","0","1","1","1","0","0","The boy is glipping down to the lamp.","carpet.down.lamp","skate.down.seesaw","carpet.btw.throne","0","0","1","1","carpet.into.tower","ski.down.owl","1","1","0","0","4 9 8 8 7","    47889","48879","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1637","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","10","8","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","trowel","flatten","rolting","trowel","0","0","0","0","0","0","0","1","1","1","0","0","The monster is rolting the sand.","trowel.flatten.sand","crowbar.flatten.donut","trowel.break.flowerpot","0","-1","1","-1","knife.flatten.sponge","trowel.rip.sack","0","","1","","9 9 1 8 2","    12899","12899","Video did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1640","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","11","4","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","hammer","crush","nibbing","hammer","0","0","0","0","0","0","0","1","1","1","0","0","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","-1","1","-1","comb.crush.juicebox","hammer.cut.watermelon","0","","1","","2 4 7 3 1","    12347","12347","Video did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1645","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","12","1","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","bat","break","blicking","bat","0","0","0","0","0","0","0","1","1","1","0","0","The monster is blicking the record.","bat.break.record","bat.flatten.cupcake","comb.break.cookies","1","-1","0","-1","bat.open.babybottle","pliers.break.eyeglasses","1","","0","","3 6 3 0 1","    01336","01336","Video did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1635","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","13","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","pliers","bend","klebbing","pliers","0","0","0","0","0","0","0","1","1","1","0","0","The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza","0","-1","1","-1","bat.bend.flagpole","pliers.empty.martiniglass","0","","1","","6 8 9 0 6","    06689","06689","Video did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1646","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","14","2","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","comb","rip","gossing","comb","0","0","0","0","0","0","0","1","1","1","0","0","The monster is gossing the armchair.","comb.rip.armchair","bat.rip.kite","comb.open.book","0","-1","1","-1","hammer.rip.shirt","comb.flatten.burger","0","","1","","4 7 6 5 4","    44567","44567","Video did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1636","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","15","7","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","poker","empty","wugging","poker","0","0","0","0","0","0","0","1","1","1","0","0","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","-1","0","-1","poker.bend.lamp","crowbar.empty.detergentcontainer","1","","0","","1 1 7 5 0","    01157","01157","Video did not play.","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1634","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","16","3","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","crowbar","open","zicking","crowbar","0","0","0","0","0","0","0","1","1","1","0","0","The monster is zicking the grill.","crowbar.open.grill","crowbar.rip.pillow","trowel.open.door","1","-1","0","-1","crowbar.break.shoe","poker.open.window","1","","0","","6 6 2 6 3","    23666","23666","Video did not play.","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1638","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","2","3","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","sail ","up","dacking","sail ","0","1","1","0","1","1","1","1","1","1","0","0","The boy is dacking up to the swan.","sail.up.swan","sail.down.seal","carpet.up.monkey","1","1","0","0","fly.up.bus","sail.over.float","0","0","1","1","5 7 5 9 2","    25579","25579","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1642","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","3","8","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","camel","front","gossing","camel","1","1","0","0","1","1","0","1","1","1","0","0","The man is gossing in front of the pyramid.","camel.front.pyramid","sled.front.bunny","camel.around.goat","0","0","1","1","camel.through.oasis","drive.front.horse","1","1","0","0","4 2 3 9 8","    23489","23489","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1644","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","4","1","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","drive","into","zarking","drive","0","1","0","0","0","0","0","1","1","1","0","0","The man is zarking into the garage.","drive.into.house","drive.over.cone","fly.into.spaceship","1","1","0","0","bike.into.truck","drive.around.firehouse","0","0","1","1","1 0 9 1 9","    01199","01199","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1647","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","5","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","fly","through","torging","fly","0","1","0","1","1","0","0","1","1","1","0","0","The man is torging through the clouds.","fly.through.clouds","drive.through.tunnel","fly.under.birds","0","0","1","1","fly.behind.kite","sled.through.tree","1","1","0","0","1 5 9 6 7","    15679","15679","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1633","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","6","7","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","balloon","over","molking","balloon","1","1","0","0","1","0","0","1","1","1","0","0","The girl is molking over the eagle. ","balloon.over.eagle","balloon.up.train","ski.over.bush","1","1","0","0","carpet.over.tiger","balloon.down.dog","0","0","1","0","3 3"," 33","33","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1643","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","7","5","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","ski","between","pimming","ski","0","1","1","0","0","0","0","1","1","1","0","0","The man is pimming between the trees.","ski.btw.trees","ski.into.igloo","camel.between.trees","1","1","0","0","sail.between.mountains","ski.up.snowman","0","0","1","1","8 8 0 0 5","    00588","00588","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1641","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","8","4","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","sled","around","birking","sled","0","1","0","0","0","0","0","1","1","1","0","0","The man is birking around the penguin.","sled.around.penguin","bike.around.birdhouse","sled.behind.polarbear","0","0","1","1","sled.under.butterflies","skate.around.horse","1","1","0","0","1 1 3 2 5","    11235","11235","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1639","15","j16090fd53e15","I saw 2 colorful balls bouncing. ","9","5","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","knife","cut","gorping","knife","0","0","0","0","0","0","0","1","1","1","0","0","The monster is gorping the bread.","knife.cut.bread","knife.bend.fork","poker.cut.curtain","1","1","0","-1","knife.crush.apple","trowel.cut.cheese","1","","0","","1 9 0 2 1","    01129","01129","Video for this verb did not play","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"24M00OQKKA4IVIQUQ7T6E0E1OW8YY2","A3SNYAJ8KSW3U","Submitted","Tue Nov 05 20:12:44 GMT 2013","Tue Nov 05 20:52:05 GMT 2013","Fri Nov 15 12:52:05 PST 2013",NA,NA,NA,2361,"0% (0/0)","0% (0/0)","0% (0/0)","","yes","USA",NA,NA,16,"103"
"1656","150","j23c24daa8d150","It was a red and a green ball bouncing around.","1","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Motion","Manner","fly","through","torging","fly","1","1","1","1","1","1","1","1","1","1","1","1","The man is torging through the clouds.","fly.through.clouds","drive.through.tunnel","fly.under.birds","0","1","1","0","fly.behind.kite","sled.through.tree","1","1","0","0","4 4 9 4 8","    44489","44489","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"2A7K0COK2JE1ZX7M8MCR26O4YXXSLH","A3MWYERQW349YC","Submitted","Wed Nov 06 01:27:11 GMT 2013","Wed Nov 06 02:38:10 GMT 2013","Fri Nov 15 18:38:10 PST 2013",NA,NA,NA,4259,"0% (0/0)","0% (0/0)","0% (0/0)","It seems like about the time the monster showed up, there weren't any more videos that helped explain the verb.","yes","USA",NA,NA,16,"104"
"1663","150","j23c24daa8d150","It was a red and a green ball bouncing around.","10","4","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","hammer","crush","nibbing","hammer","1","1","1","1","1","1","1","1","1","1","1","1","The monster is nibbing the strawberries.","hammer.crush.strawberries","pliers.crush.candycanes","hammer.empty.brushcontainer","0","0","1","1","comb.crush.juicebox","hammer.cut.watermelon","0","","1","","7 8 2 0 3","    02378","02378","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"2A7K0COK2JE1ZX7M8MCR26O4YXXSLH","A3MWYERQW349YC","Submitted","Wed Nov 06 01:27:11 GMT 2013","Wed Nov 06 02:38:10 GMT 2013","Fri Nov 15 18:38:10 PST 2013",NA,NA,NA,4259,"0% (0/0)","0% (0/0)","0% (0/0)","It seems like about the time the monster showed up, there weren't any more videos that helped explain the verb.","yes","USA",NA,NA,16,"104"
"1650","150","j23c24daa8d150","It was a red and a green ball bouncing around.","11","6","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","pliers","bend","klebbing","pliers","1","1","1","1","1","1","1","1","1","1","1","1","The monster is klebbing the candle.","pliers.bend.candle","hammer.bend.sunflower","pliers.cut.pizza","0","0","1","1","bat.bend.flagpole","pliers.empty.martiniglass","0","","1","","5 4 3 7 9","    34579","34579","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"2A7K0COK2JE1ZX7M8MCR26O4YXXSLH","A3MWYERQW349YC","Submitted","Wed Nov 06 01:27:11 GMT 2013","Wed Nov 06 02:38:10 GMT 2013","Fri Nov 15 18:38:10 PST 2013",NA,NA,NA,4259,"0% (0/0)","0% (0/0)","0% (0/0)","It seems like about the time the monster showed up, there weren't any more videos that helped explain the verb.","yes","USA",NA,NA,16,"104"
"1651","150","j23c24daa8d150","It was a red and a green ball bouncing around.","12","7","b1Motion_b2Causal","b1MannerOfMotion_b2Causal","Causal","Means","poker","empty","wugging","poker","0","1","1","1","1","1","1","1","1","1","1","1","The monster is wugging the trash.","poker.empty.trash","poker.crush.car","knife.empty.goblet","1","1","0","0","poker.bend.lamp","crowbar.empty.detergentcontainer","1","","0","","9 9 7 1 1","    11799","11799","","21ASZVXX2Q457K2SCB7NOW1PJ6N7P0","29OQ8H88MQU6YV6DJP91XXX4AX09SQ","Merry Monster Survey","Watch videos and answer questions to learn new words (45 minutes)!","psychology, language, words, sentences, judgment","$1.25","Tue Nov 05 20:02:36 GMT 2013",40,"BatchId:1318473;",7200,864000,"Sun Nov 10 20:02:36 GMT 2013",NA,NA,"2A7K0COK2JE1ZX7M8MCR26O4YXXSLH","A3MWYERQW349YC","Submitted","Wed Nov 06 01:27:11 GMT 2013","Wed Nov 06 02:38:10 GMT 2013","Fri Nov 15 18:38:10 PST 2013",NA,NA,NA,4259,"0% (0/0)","0% (0/0)","0% (0/0)","It seems like about the time the monster showed up, there weren't any more videos that helped explain the verb.","yes","USA",NA,NA,16,"104"
